naselje_maticni_broj,naselje_ime,opstina_ime,pop,stage
802913,ОПОВО,ОПОВО,4147,1
726761,ЧИТЛУК,ЉУБОВИЈА,770,1
726770,БОЉЕТИН,МАЈДАНПЕК,356,1
726788,ВЛАОЛЕ,МАЈДАНПЕК,444,1
726796,ГОЛУБИЊЕ,МАЈДАНПЕК,424,1
727083,БОЖЕВАЦ,МАЛО ЦРНИЋЕ,1136,1
727091,ВЕЛИКО СЕЛО,МАЛО ЦРНИЋЕ,275,1
727105,ВЕЛИКО ЦРНИЋЕ,МАЛО ЦРНИЋЕ,612,1
740705,РАТАРИ,СМЕДЕРЕВСКА ПАЛАНКА,1365,1
740713,СЕЛЕВАЦ,СМЕДЕРЕВСКА ПАЛАНКА,2766,1
744263,МОЈСИЊЕ,ЋИЋЕВАЦ,16,1
724025,ГОРЊЕ ТРЊАНЕ,ЛЕСКОВАЦ,200,1
724033,ГОРЊИ БУНИБРОД,ЛЕСКОВАЦ,646,1
724041,ГРАДАШНИЦА,ЛЕСКОВАЦ,256,1
724050,ГРАЈЕВЦЕ,ЛЕСКОВАЦ,264,1
724068,ГРАОВО,ЛЕСКОВАЦ,108,1
724076,ГРДАНИЦА,ЛЕСКОВАЦ,411,1
724084,ГРДЕЛИЦА (ВАРОШ),ЛЕСКОВАЦ,1694,1
724092,ГРДЕЛИЦА (СЕЛО),ЛЕСКОВАЦ,871,1
724106,ГУБЕРЕВАЦ,ЛЕСКОВАЦ,1424,1
724114,ДЕДИНА БАРА,ЛЕСКОВАЦ,652,1
724122,ДОБРОТИН,ЛЕСКОВАЦ,262,1
724149,ДОЊА БУНУША,ЛЕСКОВАЦ,275,1
705365,ДРЕШНИЦА,БЛАЦЕ,55,1
746428,ОРИД,ШАБАЦ,18,1
746444,ПЕТЛОВАЧА,ШАБАЦ,1225,1
727652,СИЈАРИНСКА БАЊА,МЕДВЕЂА,327,1
800384,ОБРОВАЦ,БАЧКА ПАЛАНКА,2495,1
746517,РИБАРИ,ШАБАЦ,1537,1
746525,РУМСКА,ШАБАЦ,547,1
746541,СКРАЂАНИ,ШАБАЦ,336,1
801402,МЕЂА,ЖИТИШТЕ,623,1
746550,СЛАТИНА,ШАБАЦ,210,1
746576,ТАБАНОВИЋ,ШАБАЦ,1152,1
746614,ШЕВАРИЦЕ,ШАБАЦ,893,1
746657,БЕЛЕШ,ДИМИТРОВГРАД,664,1
746673,ГОРЊА КОЗНИЦА,СУРДУЛИЦА,40,1
801313,ЂУРЂЕВО,ЖАБАЉ,4621,1
801321,ЖАБАЉ,ЖАБАЉ,8449,1
801330,ЧУРУГ,ЖАБАЉ,7238,1
801372,ТОРАК,ЖИТИШТЕ,1916,1
801399,ЖИТИШТЕ,ЖИТИШТЕ,2550,1
801429,НОВИ ИТЕБЕЈ,ЖИТИШТЕ,893,1
801437,РАВНИ ТОПОЛОВАЦ,ЖИТИШТЕ,869,1
801461,ХЕТИН,ЖИТИШТЕ,327,1
727768,АЛЕКСАНДРОВО,МЕРОШИНА,407,1
800414,СИЛБАШ,БАЧКА ПАЛАНКА,2073,1
801445,СРПСКИ ИТЕБЕЈ,ЖИТИШТЕ,1612,1
801500,БЕЛО БЛАТО,ЗРЕЊАНИН,1034,1
804738,ТИТЕЛ,ТИТЕЛ,4522,1
801518,БОТОШ,ЗРЕЊАНИН,1494,1
717991,ТРНОВАЦ,КЊАЖЕВАЦ,88,1
718009,ЦРВЕЊЕ,КЊАЖЕВАЦ,95,1
718017,ЦРНИ ВРХ,КЊАЖЕВАЦ,58,1
718025,ЋУШТИЦА,КЊАЖЕВАЦ,80,1
718033,ШАРБАНОВАЦ,КЊАЖЕВАЦ,5,1
718041,ШЕСТИ ГАБАР,КЊАЖЕВАЦ,41,1
718050,ШТИПИНА,КЊАЖЕВАЦ,370,1
718068,ШТИТАРАЦ,КЊАЖЕВАЦ,40,1
718076,ШТРБАЦ,КЊАЖЕВАЦ,118,1
718084,ШУМАН ТОПЛА,КЊАЖЕВАЦ,30,1
731129,ГОРЊЕ ЦРНИЉЕВО,ОСЕЧИНА,329,1
731137,ГУЊАЦИ,ОСЕЧИНА,836,1
731145,ДРАГИЈЕВИЦА,ОСЕЧИНА,400,1
731153,ДРАГОДОЛ,ОСЕЧИНА,346,1
731161,КОМИРИЋ,ОСЕЧИНА,559,1
731170,КОЊИЦ,ОСЕЧИНА,272,1
731188,КОЊУША,ОСЕЧИНА,33,1
731196,ЛОПАТАЊ,ОСЕЧИНА,868,1
731200,ОСЕЧИНА (ВАРОШИЦА),ОСЕЧИНА,2456,1
731218,ОСЕЧИНА (СЕЛО),ОСЕЧИНА,584,1
731226,ОСТРУЖАЊ,ОСЕЧИНА,429,1
801534,ЕЧКА,ЗРЕЊАНИН,3406,1
801569,ЈАНКОВ МОСТ,ЗРЕЊАНИН,388,1
739316,ВЕСКОВИЋЕ,СЈЕНИЦА,45,1
803499,ВИТОЈЕВЦИ,РУМА,767,1
725617,ПЛОЧА,ЛОЗНИЦА,804,1
741051,БАЦИЈЕВЦЕ,СУРДУЛИЦА,41,1
741060,БИНОВЦЕ,СУРДУЛИЦА,424,1
715875,РГОТИНА,ЗАЈЕЧАР,1017,1
715883,САЛАШ,ЗАЈЕЧАР,431,1
715891,СЕЛАЧКА,ЗАЈЕЧАР,114,1
715905,ТАБАКОВАЦ,ЗАЈЕЧАР,93,1
741248,КАЛАБОВЦЕ,СУРДУЛИЦА,80,1
727938,КОВАНЛУК,МЕРОШИНА,201,1
801658,ПЕРЛЕЗ,ЗРЕЊАНИН,2916,1
728004,МРАМОР,ПАЛИЛУЛА (НИШ),531,2
728047,ПАДИНА,МЕРОШИНА,286,1
801674,ТАРАШ,ЗРЕЊАНИН,814,1
804339,ШИШАТОВАЦ,СРЕМСКА МИТРОВИЦА,156,1
804347,ШУЉАМ,СРЕМСКА МИТРОВИЦА,531,1
804355,СРЕМСКИ КАРЛОВЦИ,СРЕМСКИ КАРЛОВЦИ,7872,1
743941,ПОПИЋЕ,ТУТИН,278,1
802271,ПУТНИКОВО,КОВАЧИЦА,143,1
804371,ВОЈКА,СТАРА ПАЗОВА,4338,1
804649,ЧАНТАВИР,СУБОТИЦА,5545,1
804665,БАЧКИ ЈАРАК,ТЕМЕРИН,5077,1
804681,ТЕМЕРИН,ТЕМЕРИН,17998,1
804690,ВИЛОВО,ТИТЕЛ,975,1
804703,ГАРДИНОВЦИ,ТИТЕЛ,1114,1
804711,ЛОК,ТИТЕЛ,963,1
709107,ТУПАНЦИ,ВАЉЕВО,90,1
709115,БАЧИНА,ВАРВАРИН,1638,1
709123,БОШЊАНЕ,ВАРВАРИН,1398,1
709131,ВАРВАРИН,ВАРВАРИН,1805,1
709140,ВАРВАРИН (СЕЛО),ВАРВАРИН,1361,1
709158,ГОРЊИ КАТУН,ВАРВАРИН,1194,1
709166,ГОРЊИ КРЧИН,ВАРВАРИН,140,1
709174,ДОЊИ КАТУН,ВАРВАРИН,762,1
709182,ДОЊИ КРЧИН,ВАРВАРИН,188,1
709204,ЗАЛОГОВАЦ,ВАРВАРИН,567,1
709212,ИЗБЕНИЦА,ВАРВАРИН,327,1
709239,КАРАНОВАЦ,ВАРВАРИН,210,1
731234,ПЕЦКА,ОСЕЧИНА,373,1
731285,ТУЂИН,ОСЕЧИНА,93,1
731293,ЦАРИНА,ОСЕЧИНА,385,1
731307,БОШЊАНЕ,ПАРАЋИН,709,1
731315,БУЉАНЕ,ПАРАЋИН,1108,1
731323,БУСИЛОВАЦ,ПАРАЋИН,676,1
731340,ГОЛУБОВАЦ,ПАРАЋИН,155,1
731358,ГОРЊА МУТНИЦА,ПАРАЋИН,467,1
731366,ГОРЊЕ ВИДОВО,ПАРАЋИН,595,1
731374,ДАВИДОВАЦ,ПАРАЋИН,312,1
731382,ДОЊА МУТНИЦА,ПАРАЋИН,731,1
731404,ДОЊЕ ВИДОВО,ПАРАЋИН,1357,1
803588,МАЛИ РАДИНЦИ,РУМА,446,1
705683,ГЛОГОВАЦ,БОГАТИЋ,634,1
705713,КЛЕЊЕ,БОГАТИЋ,2498,1
705721,МЕТКОВИЋ,БОГАТИЋ,964,1
705730,ОЧАГЕ,БОГАТИЋ,316,1
716561,ГРАБОВИЦА,КЛАДОВО,450,1
716570,ДАВИДОВАЦ,КЛАДОВО,438,1
716588,КЛАДОВО,КЛАДОВО,8171,1
716596,КЛАДУШНИЦА,КЛАДОВО,550,1
716600,КОРБОВО,КЛАДОВО,582,1
716618,КОСТОЛ,КЛАДОВО,752,1
716936,ДУБРАВА,КНИЋ,122,1
716979,КИКОЈЕВАЦ,КНИЋ,138,1
716987,КНЕЖЕВАЦ,КНИЋ,159,1
716995,КНИЋ,КНИЋ,1942,1
717002,КОЊУША,КНИЋ,120,1
717029,КУСОВАЦ,КНИЋ,182,1
717037,ЛЕСКОВАЦ,КНИЋ,175,1
717045,ЛИПНИЦА,КНИЋ,383,1
717053,ЉУБИЋ,КНИЋ,295,1
717061,ЉУЉАЦИ,КНИЋ,247,1
717070,ОПЛАНИЋ,КНИЋ,364,1
717088,ПАЈСИЈЕВИЋ,КНИЋ,332,1
717096,ПРЕТОКЕ,КНИЋ,319,1
717100,РАДМИЛОВИЋ,КНИЋ,176,1
705934,ЗОРОВАЦ,БОЈНИК,2,1
706370,РТАЊ,БОЉЕВАЦ,111,1
706396,САВИНАЦ,БОЉЕВАЦ,220,1
706400,СУМРАКОВАЦ,БОЉЕВАЦ,354,1
706418,БОР,БОР,28822,1
706426,БРЕСТОВАЦ,БОР,2594,1
706434,БУЧЈЕ,БОР,467,1
706442,ГОРЊАНЕ,БОР,731,1
706469,ДОЊА БЕЛА РЕКА,БОР,633,1
706477,ЗЛОТ,БОР,2675,1
706485,КРИВЕЉ,БОР,754,1
706493,ЛУКА,БОР,430,1
706507,МЕТОВНИЦА,БОР,775,1
706515,ОШТРЕЉ,БОР,523,1
706523,СЛАТИНА,БОР,774,1
706531,ТАНДА,БОР,263,1
706540,ТОПЛА,БОР,93,1
706558,ШАРБАНОВАЦ,БОР,1311,1
706566,БАРЈЕ,БОСИЛЕГРАД,3,1
706574,БЕЛУТ,БОСИЛЕГРАД,29,1
706582,БИСТАР,БОСИЛЕГРАД,65,1
706795,ЖЕРАВИНО,БОСИЛЕГРАД,17,1
706809,ЗЛИ ДОЛ,БОСИЛЕГРАД,63,1
706817,ИЗВОР,БОСИЛЕГРАД,37,1
706981,БЕЛО ПОЉЕ,БРУС,17,1
706990,БЛАЖЕВО,БРУС,83,1
707007,БОГИШЕ,БРУС,223,1
738514,ГЛОЖАНЕ,СВИЛАЈНАЦ,671,1
707023,БОРАНЦИ,БРУС,25,1
707074,БУДИЛОВИНА,БРУС,182,1
730149,ВОЈКОВИЋЕ,НОВИ ПАЗАР,8,1
740594,БАШИН,СМЕДЕРЕВСКА ПАЛАНКА,375,1
740608,ВЛАШКИ ДО,СМЕДЕРЕВСКА ПАЛАНКА,869,1
740616,ВОДИЦЕ,СМЕДЕРЕВСКА ПАЛАНКА,733,1
801739,БЕШКА,ИНЂИЈА,5116,1
728063,ЧУБУРА,МЕРОШИНА,58,1
728098,БУКОВАЦ,МИОНИЦА,127,1
728101,ВЕЛИКА МАРИШТА,МИОНИЦА,195,1
728136,ГОЛУБАЦ,МИОНИЦА,78,1
707104,ВИТОШЕ,БРУС,28,1
707112,ВЛАЈКОВЦИ,БРУС,355,1
803219,КАРЛОВЧИЋ,ПЕЋИНЦИ,998,1
707767,ГРАМАДА,БУЈАНОВАЦ,6,1
737038,ВРТИНЕ,РАШКА,80,1
707775,ДОБРОСИН,БУЈАНОВАЦ,1066,1
708054,ОСЛАРЕ,БУЈАНОВАЦ,762,1
708062,СВЕТА ПЕТКА,БУЈАНОВАЦ,288,1
728187,ДОЊИ МУШИЋ,МИОНИЦА,128,1
708186,СРПСКА КУЋА,БУЈАНОВАЦ,201,1
708208,СУХАРНО,БУЈАНОВАЦ,114,1
708224,ТУРИЈА,БУЈАНОВАЦ,392,1
708259,ЧАР,БУЈАНОВАЦ,179,1
708267,БАБИНА ЛУКА,ВАЉЕВО,488,1
708275,БАЛИНОВИЋ,ВАЉЕВО,99,1
708283,БАЧЕВЦИ,ВАЉЕВО,262,1
708291,БЕЛИЋ,ВАЉЕВО,91,1
708631,ЈАЗОВИК,ВАЉЕВО,213,1
708666,ЈОШЕВА,ВАЉЕВО,162,1
708739,КОЗЛИЧИЋ,ВАЉЕВО,203,1
708755,КУНИЦЕ,ВАЉЕВО,60,1
708798,МАЈИНОВИЋ,ВАЉЕВО,71,1
708801,МИЈАЧИ,ВАЉЕВО,128,1
708810,МИЛИЧИНИЦА,ВАЉЕВО,488,1
708852,ПАКЉЕ,ВАЉЕВО,75,1
728217,КЛАШНИЋ,МИОНИЦА,116,1
737798,РАБЕНОВАЦ,РЕКОВАЦ,77,1
709808,ВЛАДИМИРЦИ,ВЛАДИМИРЦИ,1535,1
709816,ВЛАСАНИЦА,ВЛАДИМИРЦИ,334,1
709824,ВУКОШИЋ,ВЛАДИМИРЦИ,519,1
709859,ДЕБРЦ,ВЛАДИМИРЦИ,671,1
709867,ДРАГОЈЕВАЦ,ВЛАДИМИРЦИ,553,1
709875,ЗВЕЗД,ВЛАДИМИРЦИ,582,1
709883,ЈАЗОВНИК,ВЛАДИМИРЦИ,440,1
709891,ЈАЛОВИК,ВЛАДИМИРЦИ,1270,1
709905,КАОНА,ВЛАДИМИРЦИ,235,1
742147,МАНОЈЛОВЦИ,ТОПОЛА,103,1
742180,ПАВЛОВАЦ,ТОПОЛА,39,1
709972,МЕСАРЦИ,ВЛАДИМИРЦИ,389,1
709999,МЕХОВИНЕ,ВЛАДИМИРЦИ,486,1
710628,ТЕГОВИШТЕ,ВЛАДИЧИН ХАН,104,1
710636,УРВИЧ,ВЛАДИЧИН ХАН,35,1
710644,ЏЕП,ВЛАДИЧИН ХАН,137,1
710652,АЛЕКСИНЕ,ВЛАСОТИНЦЕ,13,1
710679,БАТУЛОВЦЕ,ВЛАСОТИНЦЕ,696,1
710687,БОЉАРЕ,ВЛАСОТИНЦЕ,794,1
710695,БОРИН ДО,ВЛАСОТИНЦЕ,50,1
710709,БРЕЗОВИЦА,ВЛАСОТИНЦЕ,29,1
710717,ВЛАСОТИНЦЕ,ВЛАСОТИНЦЕ,14924,1
710725,ГЛОЖАНЕ,ВЛАСОТИНЦЕ,577,1
710733,ГОРЊА ЛОМНИЦА,ВЛАСОТИНЦЕ,33,1
730157,ВОЈНИЋЕ,НОВИ ПАЗАР,133,1
711128,СТРАЊЕВО,ВЛАСОТИНЦЕ,12,1
734284,СЈЕВЕРИН,ПРИБОЈ,553,1
803278,ПРХОВО,ПЕЋИНЦИ,710,1
711225,БЕЛИ БРЕГ,ВРАЊЕ,74,1
711233,БОЈИН ДЕЛ,ВРАЊЕ,24,1
711241,БРЕСНИЦА,ВРАЊЕ,342,1
711250,БУЈКОВАЦ,ВРАЊСКА БАЊА,692,2
711268,БУЉЕСОВЦЕ,ВРАЊЕ,42,1
711276,БУШТРАЊЕ,ВРАЊЕ,330,1
711284,ВИШЕВЦЕ,ВРАЊЕ,72,1
803308,СУБОТИШТЕ,ПЕЋИНЦИ,752,1
739189,БАЧИЈА,СЈЕНИЦА,28,1
711551,ДУЛАН,ВРАЊЕ,35,1
711560,ДУПЕЉЕВО,ВРАЊЕ,8,1
711853,НАСТАВЦЕ,ВРАЊЕ,21,1
711861,НЕСВРТА,ВРАЊСКА БАЊА,44,2
711870,НОВА БРЕЗОВИЦА,ВРАЊЕ,45,1
711942,ПРЕВАЛАЦ,ВРАЊСКА БАЊА,143,2
725269,ВОЋЊАК,ЛОЗНИЦА,1106,1
725277,ГОРЊА БАДАЊА,ЛОЗНИЦА,311,1
725285,ГОРЊА БОРИНА,ЛОЗНИЦА,95,1
725293,ГОРЊА КОВИЉАЧА,ЛОЗНИЦА,463,1
725307,ГОРЊА СИПУЉА,ЛОЗНИЦА,84,1
725315,ГОРЊЕ НЕДЕЉИЦЕ,ЛОЗНИЦА,561,1
725323,ГОРЊИ ДОБРИЋ,ЛОЗНИЦА,501,1
725331,ГРНЧАРА,ЛОЗНИЦА,505,1
725340,ДОЊА БАДАЊА,ЛОЗНИЦА,292,1
725358,ДОЊА СИПУЉА,ЛОЗНИЦА,111,1
725382,ДРАГИНАЦ,ЛОЗНИЦА,100,1
725404,ЗАЈАЧА,ЛОЗНИЦА,414,1
802930,СЕФКЕРИН,ОПОВО,2287,1
713015,КУДРЕШ,ГОЛУБАЦ,119,1
713449,КАЛИМАНИЋИ,ГОРЊИ МИЛАНОВАЦ,100,1
803421,МАРКОВИЋЕВО,ПЛАНДИШТЕ,126,1
713139,БЕЛО ПОЉЕ,ГОРЊИ МИЛАНОВАЦ,159,1
713147,БЕРШИЋИ,ГОРЊИ МИЛАНОВАЦ,194,1
733385,МАЛА ЈЕЖЕВИЦА,ПОЖЕГА,175,1
733393,МИЛИЋЕВО СЕЛО,ПОЖЕГА,542,1
733407,МРШЕЉИ,ПОЖЕГА,125,1
711977,РАНУТОВАЦ,ВРАЊЕ,426,1
711993,РИБИНЦЕ,ВРАЊЕ,412,1
802085,ТОТОВО СЕЛО,КАЊИЖА,478,1
740322,ДОБРИ ДО,СМЕДЕРЕВО,810,1
740349,ДРУГОВАЦ,СМЕДЕРЕВО,1302,1
723061,НЕПРИЧАВА,ЛАЈКОВАЦ,532,1
717959,СТАРО КОРИТО,КЊАЖЕВАЦ,10,1
718394,БАТАЛАГЕ,КОЦЕЉЕВА,293,1
718408,БРДАРИЦА,КОЦЕЉЕВА,1088,1
729523,РУЈНИК,ЦРВЕНИ КРСТ,381,2
701548,ОРАШАЦ,АРАНЂЕЛОВАЦ,1300,1
701556,ДАРОСАВА,АРАНЂЕЛОВАЦ,1517,1
726834,КЛОКОЧЕВАЦ,МАЈДАНПЕК,408,1
712167,СТРУГАНИЦА,ВРАЊЕ,9,1
726842,ЛЕСКОВО,МАЈДАНПЕК,185,1
721484,СЛАТИНА,КРУШЕВАЦ,87,1
721492,СРНДАЉЕ,КРУШЕВАЦ,51,1
712183,СУВИ ДОЛ,ВРАЊЕ,633,1
712191,СУРДУЛ,ВРАЊЕ,5,1
712205,ТЕСОВИШТЕ,ВРАЊЕ,20,1
712213,ТИБУЖДЕ,ВРАЊЕ,1224,1
712221,ТОПЛАЦ,ВРАЊСКА БАЊА,379,2
712230,ТРСТЕНА,ВРАЊЕ,8,1
712248,ТУМБА,ВРАЊЕ,9,1
712256,ЋУКОВАЦ,ВРАЊЕ,964,1
712264,ЋУРКОВИЦА,ВРАЊЕ,1,1
712272,УРМАНИЦА,ВРАЊЕ,8,1
712299,УШЕВЦЕ,ВРАЊЕ,79,1
712302,ЦРНИ ВРХ,ВРАЊСКА БАЊА,8,2
712370,ВУКУШИЦА,ВРЊАЧКА БАЊА,198,1
712388,ГОЧ,ВРЊАЧКА БАЊА,37,1
712396,ГРАЧАЦ,ВРЊАЧКА БАЊА,1692,1
712400,ЛИПОВА,ВРЊАЧКА БАЊА,937,1
712418,НОВО СЕЛО,ВРЊАЧКА БАЊА,3984,1
712426,ОТРОЦИ,ВРЊАЧКА БАЊА,399,1
712671,КАЛЕТИНАЦ,ГАЏИН ХАН,34,1
712680,КОПРИВНИЦА,ГАЏИН ХАН,25,1
712698,КРАСТАВЧЕ,ГАЏИН ХАН,24,1
712701,ЛИЧЈЕ,ГАЏИН ХАН,112,1
713155,БОГДАНИЦА,ГОРЊИ МИЛАНОВАЦ,114,1
713201,БРЕЗОВИЦА,ГОРЊИ МИЛАНОВАЦ,91,1
724840,ПИСКУПОВО,ЛЕСКОВАЦ,87,1
724858,ПОДРИМЦЕ,ЛЕСКОВАЦ,138,1
800538,КАВИЛО,БАЧКА ТОПОЛА,144,1
701564,ПРОГОРЕОЦИ,АРАНЂЕЛОВАЦ,733,1
701572,РАНИЛОВИЋ,АРАНЂЕЛОВАЦ,1180,1
701599,СТОЈНИК,АРАНЂЕЛОВАЦ,1128,1
701602,ТУЛЕЖ,АРАНЂЕЛОВАЦ,584,1
713520,ЛОЧЕВЦИ,ГОРЊИ МИЛАНОВАЦ,52,1
701700,ГРДОВИЋИ,АРИЉЕ,503,1
737054,ГОСТИРАДИЋЕ,РАШКА,22,1
737062,ГРАДАЦ,РАШКА,138,1
703109,ГОРЊИ РИЊ,БЕЛА ПАЛАНКА,0,1
703117,ГРАДИШТЕ,БЕЛА ПАЛАНКА,9,1
708372,БРЕЗОВИЦЕ,ВАЉЕВО,293,1
704377,ГРАНИЦЕ,МЛАДЕНОВАЦ,1387,1
725960,ЖИВИЦА,ЛУЧАНИ,218,1
731617,СТРИЖА,ПАРАЋИН,1571,1
731625,СТУБИЦА,ПАРАЋИН,1266,1
731641,ТРЕШЊЕВИЦА,ПАРАЋИН,650,1
717193,БАЛИНАЦ,КЊАЖЕВАЦ,4,1
730017,БАЊА,НОВИ ПАЗАР,576,1
707619,БАРАЉЕВАЦ,БУЈАНОВАЦ,311,1
744018,РИБАРИЋЕ,ТУТИН,1103,1
710598,СРНЕЋИ ДОЛ,ВЛАДИЧИН ХАН,12,1
710601,СТУБАЛ,ВЛАДИЧИН ХАН,974,1
710610,СУВА МОРАВА,ВЛАДИЧИН ХАН,693,1
710750,ГОРЊИ ДЕЈАН,ВЛАСОТИНЦЕ,39,1
710768,ГОРЊИ ОРАХ,ВЛАСОТИНЦЕ,142,1
713589,МУТАЊ,ГОРЊИ МИЛАНОВАЦ,38,1
803294,СРЕМСКИ МИХАЉЕВЦИ,ПЕЋИНЦИ,680,1
803332,БАРИЦЕ,ПЛАНДИШТЕ,364,1
801852,ВРДНИК,ИРИГ,2620,1
720798,ГАВЕЗ,КРУШЕВАЦ,90,1
710776,ГОРЊИ ПРИСЈАН,ВЛАСОТИНЦЕ,79,1
711063,РАВНИ ДЕЛ,ВЛАСОТИНЦЕ,60,1
711438,ДОБРЕЈАНЦЕ,ВРАЊЕ,34,1
713783,ЦЕРОВА,ГОРЊИ МИЛАНОВАЦ,49,1
713791,ШАРАНИ,ГОРЊИ МИЛАНОВАЦ,225,1
713821,БАРЕ,ДЕСПОТОВАЦ,6,1
713830,БЕЉАЈКА,ДЕСПОТОВАЦ,180,1
713848,БОГАВА,ДЕСПОТОВАЦ,345,1
713856,БРЕСТОВО,ДЕСПОТОВАЦ,225,1
713864,БУКОВАЦ,ДЕСПОТОВАЦ,305,1
713872,ВЕЛИКИ ПОПОВИЋ,ДЕСПОТОВАЦ,1123,1
713899,ВИТАНЦЕ,ДЕСПОТОВАЦ,552,1
714399,ДОЊИ КРИВОДОЛ,ДИМИТРОВГРАД,5,1
720828,ГЛОБАРЕ,КРУШЕВАЦ,274,1
724211,ДОЊЕ СИНКОВЦЕ,ЛЕСКОВАЦ,1405,1
713163,БОЉКОВЦИ,ГОРЊИ МИЛАНОВАЦ,250,1
739812,ЉУТАЈЕ,СЈЕНИЦА,50,1
739839,МАШОВИЋЕ,СЈЕНИЦА,102,1
739847,МЕДАРЕ,СЈЕНИЦА,330,1
713643,ПРАЊАНИ,ГОРЊИ МИЛАНОВАЦ,1114,1
720640,БОЉЕВАЦ,КРУШЕВАЦ,93,1
720658,БРАЈКОВАЦ,КРУШЕВАЦ,272,1
730025,БАРЕ,НОВИ ПАЗАР,10,1
713902,ГРАБОВИЦА,ДЕСПОТОВАЦ,547,1
713929,ДВОРИШТЕ,ДЕСПОТОВАЦ,437,1
714364,ДИМИТРОВГРАД,ДИМИТРОВГРАД,5188,1
714372,ДОЊА НЕВЉА,ДИМИТРОВГРАД,9,1
714518,ПЕТАЧИНЦИ,ДИМИТРОВГРАД,1,1
714526,ПЕТЕРЛАШ,ДИМИТРОВГРАД,12,1
714534,ПЛАНИНИЦА,ДИМИТРОВГРАД,2,1
714542,ПОГАНОВО,ДИМИТРОВГРАД,29,1
714569,ПРАЧА,ДИМИТРОВГРАД,0,1
714577,ПРОТОПОПИНЦИ,ДИМИТРОВГРАД,28,1
714496,МОЈИНЦИ,ДИМИТРОВГРАД,13,1
734322,ЦРНУГОВИЋИ,ПРИБОЈ,67,1
714585,РАДЕЈНА,ДИМИТРОВГРАД,44,1
714593,СЕНОКОС,ДИМИТРОВГРАД,19,1
714607,СКРВЕНИЦА,ДИМИТРОВГРАД,8,1
727300,ВЕЛИКА БРАИНА,МЕДВЕЂА,10,1
706876,НАЗАРИЦА,БОСИЛЕГРАД,9,1
709654,ПЕЧАНИЦА,ВЕЛИКО ГРАДИШТЕ,247,1
735736,ДОЊА ТОПОНИЦА,ПРОКУПЉЕ,228,1
735744,ДОЊА ТРНАВА,ПРОКУПЉЕ,1217,1
800767,БЕЛА ЦРКВА,БЕЛА ЦРКВА,7456,1
800775,ВРАЧЕВ ГАЈ,БЕЛА ЦРКВА,1077,1
800783,ГРЕБЕНАЦ,БЕЛА ЦРКВА,599,1
736759,ДОЊА РАЧА,РАЧА,755,1
736767,ДОЊЕ ЈАРУШИЦЕ,РАЧА,149,1
709581,КУМАНЕ,ВЕЛИКО ГРАДИШТЕ,279,1
709590,КУРЈАЧЕ,ВЕЛИКО ГРАДИШТЕ,631,1
714615,СЛИВНИЦА,ДИМИТРОВГРАД,4,1
709603,КУСИЋЕ,ВЕЛИКО ГРАДИШТЕ,559,1
709611,ЉУБИЊЕ,ВЕЛИКО ГРАДИШТЕ,227,1
709620,МАЈИЛОВАЦ,ВЕЛИКО ГРАДИШТЕ,670,1
800830,КАЛУЂЕРОВО,БЕЛА ЦРКВА,67,1
800848,КРУШЧИЦА,БЕЛА ЦРКВА,722,1
739448,ГРГАЈЕ,СЈЕНИЦА,54,1
714666,КЛИСУРА,ДОЉЕВАЦ,116,1
714674,КНЕЖИЦА,ДОЉЕВАЦ,492,1
714682,КОЧАНЕ,ДОЉЕВАЦ,1282,1
714704,МАЛОШИШТЕ,ДОЉЕВАЦ,2467,1
735868,ЈОВИНЕ ЛИВАДЕ,ПРОКУПЉЕ,6,1
741582,ДРИЈЕТАЊ,УЖИЦЕ,1284,1
741604,ДУБОКО,УЖИЦЕ,735,1
741612,ЗБОЈШТИЦА,УЖИЦЕ,116,1
741639,ЗЛАКУСА,УЖИЦЕ,610,1
741647,КАМЕНИЦА,УЖИЦЕ,174,1
705128,ВЕЛИКА МОШТАНИЦА,ЧУКАРИЦА,3594,1
705136,ОСТРУЖНИЦА,ЧУКАРИЦА,4191,1
743739,КОВАЧИ,ТУТИН,220,1
725714,ТРБУШНИЦА,ЛОЗНИЦА,779,1
725722,ТРШИЋ,ЛОЗНИЦА,1124,1
725749,ФИЛИПОВИЋИ,ЛОЗНИЦА,99,1
732117,БЕРОВИЦА,ПИРОТ,11,1
732141,ВЕЛИКА ЛУКАЊА,ПИРОТ,1,1
732150,ВЕЛИКИ ЈОВАНОВАЦ,ПИРОТ,252,1
732168,ВЕЛИКИ СУВОДОЛ,ПИРОТ,305,1
732176,ВЕЛИКО СЕЛО,ПИРОТ,268,1
732184,ВИСОЧКА РЖАНА,ПИРОТ,9,1
732206,ВОЈНЕГОВАЦ,ПИРОТ,125,1
732214,ВРАНИШТЕ,ПИРОТ,58,1
732222,ГЊИЛАН,ПИРОТ,2199,1
802506,МАЛИ ИЂОШ,МАЛИ ИЂОШ,4118,1
725757,ЦИКОТЕ,ЛОЗНИЦА,746,1
725765,ЧОКЕШИНА,ЛОЗНИЦА,591,1
725773,ШУРИЦЕ,ЛОЗНИЦА,171,1
725781,БЕЛИ КАМЕН,ЛУЧАНИ,340,1
725790,ВИЧА,ЛУЧАНИ,701,1
744069,СЕВЕРНИ КОЧАРНИК,ТУТИН,1579,1
744077,СМОЛУЋА,ТУТИН,196,1
744085,СТАРЧЕВИЋЕ,ТУТИН,101,1
